       8       9      65
    0.2187499853E-01    0.3571337352E-01    0.8973761248E-02     500058547.0       -0.1966153490E+15    0.9768027636E+14
    0.2624997456E-01    0.3569900863E-01    0.8974978646E-02    0.1451547006E+11   -0.1924184624E+15    0.9704073131E+14
    0.3062381946E-01    0.3559879093E-01    0.8982745194E-02    0.6369476264E+12   -0.1655618472E+15    0.9308724164E+14
    0.3495045856E-01    0.3495044543E-01    0.9004314101E-02    0.3000042321E+14    0.3001675684E+14    0.8184639353E+14
    0.3559890580E-01    0.3062382165E-01    0.8982728405E-02   -0.1656729389E+15    0.6342628145E+12    0.9310095074E+14
    0.3569903162E-01    0.2624997463E-01    0.8974974655E-02   -0.1924422181E+15    0.1444027583E+11    0.9704407054E+14
    0.3571337698E-01    0.2187499854E-01    0.8973760631E-02   -0.1966190028E+15     483158153.7        0.9768079967E+14
    0.3571513900E-01    0.1749999911E-01    0.8973608882E-02   -0.1971748666E+15     235300287.5        0.9776308646E+14
    0.3571532923E-01    0.1312499934E-01    0.8973592637E-02   -0.1972411079E+15     148926514.2        0.9777242069E+14
    0.3571534947E-01    0.8749999559E-02    0.8973591109E-02   -0.1972497516E+15     117022603.6        0.9777350317E+14
    0.3571535275E-01    0.4374999779E-02    0.8973590970E-02   -0.1972517526E+15     49273048.26        0.9777370666E+14
    0.3571535347E-01     0.000000000        0.8973590958E-02   -0.1972522780E+15     0.000000000        0.9777375484E+14
     0.000000000        0.3597965302E-01    0.1346795795E-01     0.000000000       -0.2253276938E+15    0.1401185138E+15
    0.4374999836E-02    0.3597965215E-01    0.1346795795E-01    -5836868.023       -0.2253271805E+15    0.1401184710E+15
    0.8749999673E-02    0.3597964800E-01    0.1346795808E-01    -307885.6768       -0.2253250619E+15    0.1401182724E+15
    0.1312499951E-01    0.3597962029E-01    0.1346796000E-01    -18084879.75       -0.2253142928E+15    0.1401170505E+15
    0.1749999934E-01    0.3597935379E-01    0.1346798131E-01     1814161.819       -0.2252260194E+15    0.1401060411E+15
    0.2187499847E-01    0.3597687674E-01    0.1346818106E-01     403877228.6       -0.2244829143E+15    0.1400089525E+15
    0.2624995147E-01    0.3595669631E-01    0.1346977700E-01    0.2614832155E+11   -0.2189645703E+15    0.1392640434E+15
    0.3062265216E-01    0.3581524474E-01    0.1347996109E-01    0.1183005287E+13   -0.1835315707E+15    0.1346846667E+15
    0.3490096287E-01    0.3490094526E-01    0.1350711770E-01    0.5148632834E+14    0.5150414371E+14    0.1228907889E+15
    0.3581535847E-01    0.3062265523E-01    0.1347993995E-01   -0.1836207871E+15    0.1179885031E+13    0.1346991138E+15
    0.3595671920E-01    0.2624995156E-01    0.1346977195E-01   -0.2189846922E+15    0.2604313445E+11    0.1392676072E+15
    0.3597688020E-01    0.2187499847E-01    0.1346818027E-01   -0.2244860483E+15     397568338.2        0.1400095141E+15
    0.3597935424E-01    0.1749999934E-01    0.1346798122E-01   -0.2252264206E+15     6582963.694        0.1401061107E+15
    0.3597962036E-01    0.1312499951E-01    0.1346795999E-01   -0.2253143503E+15    -21418918.21        0.1401170590E+15
    0.3597964802E-01    0.8749999673E-02    0.1346795807E-01   -0.2253250761E+15     2816523.340        0.1401182738E+15
    0.3597965216E-01    0.4374999836E-02    0.1346795795E-01   -0.2253271850E+15    -8370121.438        0.1401184716E+15
    0.3597965302E-01     0.000000000        0.1346795795E-01   -0.2253276952E+15     0.000000000        0.1401185140E+15
     0.000000000        0.3616235912E-01    0.1796766944E-01     0.000000000       -0.2069830202E+15    0.1797825789E+15
    0.4374999911E-02    0.3616235827E-01    0.1796766941E-01    -1165025433.       -0.2069826663E+15    0.1797825488E+15
    0.8749999822E-02    0.3616235388E-01    0.1796766948E-01     2030059281.       -0.2069809800E+15    0.1797823880E+15
    0.1312499973E-01    0.3616232154E-01    0.1796767155E-01    -2987172698.       -0.2069703481E+15    0.1797812326E+15
    0.1749999963E-01    0.3616200175E-01    0.1796769553E-01     3110048022.       -0.2068766668E+15    0.1797703950E+15
    0.2187499851E-01    0.3615900967E-01    0.1796792158E-01    -2961826521.       -0.2060822981E+15    0.1796746307E+15
    0.2624992960E-01    0.3613453600E-01    0.1796972870E-01    0.3636217545E+11   -0.2002185472E+15    0.1789433532E+15
    0.3062149838E-01    0.3596168518E-01    0.1798127147E-01    0.1534383681E+13   -0.1624974079E+15    0.1744729203E+15
    0.3485378571E-01    0.3485377139E-01    0.1801119145E-01    0.5981379058E+14    0.5982119441E+14    0.1634552476E+15
    0.3596176349E-01    0.3062150099E-01    0.1798124719E-01   -0.1625373266E+15    0.1537044280E+13    0.1744875797E+15
    0.3613455145E-01    0.2624992968E-01    0.1796972290E-01   -0.2002281091E+15    0.3040563479E+11    0.1789469266E+15
    0.3615901201E-01    0.2187499852E-01    0.1796792068E-01   -0.2060838478E+15     3625841742.        0.1796751970E+15
    0.3616200206E-01    0.1749999963E-01    0.1796769542E-01   -0.2068768672E+15    -3413175986.        0.1797704644E+15
    0.3616232160E-01    0.1312499973E-01    0.1796767154E-01   -0.2069703801E+15     2713093514.        0.1797812406E+15
    0.3616235390E-01    0.8749999822E-02    0.1796766948E-01   -0.2069809891E+15    -2183943649.        0.1797823891E+15
    0.3616235828E-01    0.4374999911E-02    0.1796766941E-01   -0.2069826692E+15     1071911978.        0.1797825495E+15
    0.3616235912E-01     0.000000000        0.1796766944E-01   -0.2069830211E+15     0.000000000        0.1797825791E+15
     0.000000000        0.3627105819E-01    0.2247150715E-01     0.000000000       -0.1625980906E+15    0.2187671950E+15
    0.4374999966E-02    0.3627105747E-01    0.2247150710E-01    0.3243480027E+12   -0.1625979339E+15    0.2187671752E+15
    0.8749999933E-02    0.3627105331E-01    0.2247150710E-01   -0.6118869375E+12   -0.1625969188E+15    0.2187670493E+15
    0.1312499990E-01    0.3627101940E-01    0.2247150916E-01    0.8293913091E+12   -0.1625884313E+15    0.2187660131E+15
    0.1749999985E-01    0.3627067361E-01    0.2247153422E-01   -0.9528302102E+12   -0.1625066748E+15    0.2187559321E+15
    0.2187499859E-01    0.3626740303E-01    0.2247177194E-01    0.9676212093E+12   -0.1618101341E+15    0.2186672483E+15
    0.2624991492E-01    0.3624041823E-01    0.2247367467E-01   -0.8389963682E+12   -0.1566002918E+15    0.2179886147E+15
    0.3062065067E-01    0.3604768628E-01    0.2248584429E-01    0.2191552751E+13   -0.1233080089E+15    0.2138733847E+15
    0.3481964396E-01    0.3481963838E-01    0.2251712404E-01    0.5282591351E+14    0.5353853663E+14    0.2034957144E+15
    0.3604771407E-01    0.3062065179E-01    0.2248581684E-01   -0.1231050436E+15    0.8430619564E+12    0.2138827597E+15
    0.3624042258E-01    0.2624991495E-01    0.2247366813E-01   -0.1566403397E+15    0.9041643428E+12    0.2179950450E+15
    0.3626740367E-01    0.2187499859E-01    0.2247177093E-01   -0.1618034066E+15   -0.9669536541E+12    0.2186673822E+15
    0.3627067371E-01    0.1749999985E-01    0.2247153410E-01   -0.1625074743E+15    0.9525391284E+12    0.2187560641E+15
    0.3627101943E-01    0.1312499990E-01    0.2247150915E-01   -0.1625883561E+15   -0.8296340225E+12    0.2187660155E+15
    0.3627105333E-01    0.8749999933E-02    0.2247150710E-01   -0.1625969280E+15    0.6117354558E+12    0.2187670505E+15
    0.3627105747E-01    0.4374999967E-02    0.2247150710E-01   -0.1625979345E+15   -0.3244301409E+12    0.2187671758E+15
    0.3627105819E-01     0.000000000        0.2247150715E-01   -0.1625980911E+15     0.000000000        0.2187671952E+15
     0.000000000        0.3632264311E-01    0.2697851964E-01     0.000000000       -0.1129948706E+15    0.2578498373E+15
    0.4374999992E-02    0.3632264256E-01    0.2697851956E-01    0.2309031716E+12   -0.1129948664E+15    0.2578498246E+15
    0.8749999985E-02    0.3632263894E-01    0.2697851950E-01   -0.4358276214E+12   -0.1129944734E+15    0.2578497229E+15
    0.1312499998E-01    0.3632260608E-01    0.2697852148E-01    0.5914514365E+12   -0.1129889617E+15    0.2578487666E+15
    0.1749999996E-01    0.3632226014E-01    0.2697854692E-01   -0.6805559379E+12   -0.1129302309E+15    0.2578392549E+15
    0.2187499868E-01    0.3631893653E-01    0.2697878954E-01    0.6930305005E+12   -0.1124146311E+15    0.2577554911E+15
    0.2624990986E-01    0.3629112794E-01    0.2698073239E-01   -0.6013481813E+12   -0.1084940271E+15    0.2571181234E+15
    0.3062024047E-01    0.3608943329E-01    0.2699316591E-01    0.1692141198E+13   -0.8328453719E+14    0.2532707217E+15
    0.3480113739E-01    0.3480114165E-01    0.2702526720E-01    0.3864525618E+14    0.3916405187E+14    0.2432029441E+15
    0.3608941241E-01    0.3062023984E-01    0.2699313495E-01   -0.8310230587E+14    0.7169420283E+12    0.2532832551E+15
    0.3629112130E-01    0.2624990983E-01    0.2698072502E-01   -0.1085174686E+15    0.6521736436E+12    0.2571242313E+15
    0.3631893549E-01    0.2187499868E-01    0.2697878840E-01   -0.1124085756E+15   -0.6924043037E+12    0.2577558077E+15
    0.3632226004E-01    0.1749999996E-01    0.2697854678E-01   -0.1129306698E+15    0.6804310383E+12    0.2578393777E+15
    0.3632260609E-01    0.1312499998E-01    0.2697852147E-01   -0.1129888898E+15   -0.5915605082E+12    0.2578487710E+15
    0.3632263895E-01    0.8749999984E-02    0.2697851950E-01   -0.1129944765E+15    0.4357599405E+12    0.2578497239E+15
    0.3632264256E-01    0.4374999993E-02    0.2697851956E-01   -0.1129948658E+15   -0.2309389669E+12    0.2578498253E+15
    0.3632264311E-01     0.000000000        0.2697851964E-01   -0.1129948708E+15     0.000000000        0.2578498375E+15
     0.000000000        0.3633549207E-01    0.3148837940E-01     0.000000000       -0.7123836269E+14    0.2969275160E+15
    0.4374999999E-02    0.3633549168E-01    0.3148837930E-01    -4755280120.       -0.7123843820E+14    0.2969275098E+15
    0.8749999998E-02    0.3633548869E-01    0.3148837917E-01     8967524757.       -0.7123845843E+14    0.2969274280E+15
    0.1312500000E-01    0.3633545865E-01    0.3148838107E-01   -0.1218743382E+11   -0.7123566588E+14    0.2969265160E+15
    0.1749999998E-01    0.3633513163E-01    0.3148840674E-01    0.1402041367E+11   -0.7120098417E+14    0.2969172694E+15
    0.2187499880E-01    0.3633192598E-01    0.3148865251E-01   -0.1405786181E+11   -0.7087461215E+14    0.2968355257E+15
    0.2624991296E-01    0.3630459082E-01    0.3149061877E-01    0.2942711726E+11   -0.6832063815E+14    0.2962194962E+15
    0.3062022003E-01    0.3610239520E-01    0.3150318993E-01    0.7982512614E+12   -0.5143276255E+14    0.2925138867E+15
    0.3479526443E-01    0.3479527669E-01    0.3153590826E-01    0.2473376258E+14    0.2471443243E+14    0.2826102055E+15
    0.3610233647E-01    0.3062021802E-01    0.3150315531E-01   -0.5139845761E+14    0.8200052988E+12    0.2925327013E+15
    0.3630457561E-01    0.2624991288E-01    0.3149061050E-01   -0.6831080603E+14     3491053028.        0.2962239917E+15
    0.3633192365E-01    0.2187499880E-01    0.3148865123E-01   -0.7087320569E+14    0.1463407694E+11    0.2968362469E+15
    0.3633513138E-01    0.1749999998E-01    0.3148840659E-01   -0.7120078099E+14   -0.1414198534E+11    0.2969173550E+15
    0.3633545864E-01    0.1312500000E-01    0.3148838106E-01   -0.7123564397E+14    0.1227989291E+11    0.2969265250E+15
    0.3633548869E-01    0.8749999998E-02    0.3148837917E-01   -0.7123845531E+14    -9052788405.        0.2969274286E+15
    0.3633549168E-01    0.4374999999E-02    0.3148837930E-01   -0.7123843716E+14     4791540485.        0.2969275104E+15
    0.3633549208E-01     0.000000000        0.3148837940E-01   -0.7123836268E+14     0.000000000        0.2969275162E+15
     0.000000000        0.3632475051E-01    0.3600121381E-01     0.000000000       -0.4177467980E+14    0.3356885339E+15
    0.4374999998E-02    0.3632475024E-01    0.3600121368E-01   -0.2404912532E+11   -0.4177477592E+14    0.3356885346E+15
    0.8749999997E-02    0.3632474785E-01    0.3600121348E-01    0.4540315398E+11   -0.4177499147E+14    0.3356884741E+15
    0.1312500000E-01    0.3632472147E-01    0.3600121531E-01   -0.6162207074E+11   -0.4177416095E+14    0.3356876035E+15
    0.1749999998E-01    0.3632442430E-01    0.3600124124E-01    0.7094165479E+11   -0.4175820157E+14    0.3356785077E+15
    0.2187499896E-01    0.3632144092E-01    0.3600149018E-01   -0.7209647558E+11   -0.4158599226E+14    0.3355980157E+15
    0.2624992103E-01    0.3629540511E-01    0.3600347777E-01    0.7456267812E+11   -0.4011863341E+14    0.3349943107E+15
    0.3062045753E-01    0.3609823769E-01    0.3601615532E-01    0.4294833490E+12   -0.2989357899E+14    0.3313816490E+15
    0.3479749378E-01    0.3479751129E-01    0.3604938170E-01    0.1435701342E+14    0.1429489876E+14    0.3216215825E+15
    0.3609815373E-01    0.3062045466E-01    0.3601611709E-01   -0.2987790656E+14    0.5327537235E+12    0.3314020517E+15
    0.3629538439E-01    0.2624992093E-01    0.3600346863E-01   -0.4010750180E+14   -0.5630959240E+11    0.3349989292E+15
    0.3632143781E-01    0.2187499896E-01    0.3600148877E-01   -0.4158515079E+14    0.7251277713E+11    0.3355988113E+15
    0.3632442396E-01    0.1749999998E-01    0.3600124108E-01   -0.4175797875E+14   -0.7106007369E+11    0.3356785948E+15
    0.3632472144E-01    0.1312500000E-01    0.3600121530E-01   -0.4177414500E+14    0.6177757119E+11    0.3356876132E+15
    0.3632474785E-01    0.8749999997E-02    0.3600121348E-01   -0.4177498800E+14   -0.4549588322E+11    0.3356884745E+15
    0.3632475024E-01    0.4374999998E-02    0.3600121368E-01   -0.4177477467E+14    0.2411221468E+11    0.3356885353E+15
    0.3632475051E-01     0.000000000        0.3600121381E-01   -0.4177467966E+14     0.000000000        0.3356885340E+15
     0.000000000        0.3630089575E-01    0.4051735646E-01     0.000000000       -0.2354103511E+14    0.3739127432E+15
    0.4374999997E-02    0.3630089557E-01    0.4051735631E-01   -0.3820533132E+11   -0.2354111945E+14    0.3739127519E+15
    0.8749999993E-02    0.3630089369E-01    0.4051735604E-01    0.7210197850E+11   -0.2354138491E+14    0.3739127156E+15
    0.1312499999E-01    0.3630087113E-01    0.4051735780E-01   -0.9782320020E+11   -0.2354171344E+14    0.3739118977E+15
    0.1749999998E-01    0.3630060814E-01    0.4051738401E-01    0.1125194565E+12   -0.2353810652E+14    0.3739030194E+15
    0.2187499913E-01    0.3629789616E-01    0.4051763619E-01   -0.1144012619E+12   -0.2347044865E+14    0.3738242020E+15
    0.2624993117E-01    0.3627359415E-01    0.4051964478E-01    0.1078481669E+12   -0.2274456921E+14    0.3732347342E+15
    0.3062082728E-01    0.3608457291E-01    0.4053241637E-01    0.1823441741E+12   -0.1699148007E+14    0.3697190684E+15
    0.3480412817E-01    0.3480414856E-01    0.4056606290E-01    0.8031081191E+13    0.7939911128E+13    0.3601335314E+15
    0.3608447413E-01    0.3062082401E-01    0.4053237471E-01   -0.1699387546E+14    0.3440553292E+12    0.3697407003E+15
    0.3627357052E-01    0.2624993106E-01    0.4051963480E-01   -0.2273410449E+14   -0.9905420918E+11    0.3732394517E+15
    0.3629789268E-01    0.2187499913E-01    0.4051763464E-01   -0.2347020487E+14    0.1145224213E+12    0.3738250537E+15
    0.3630060776E-01    0.1749999998E-01    0.4051738383E-01   -0.2353790851E+14   -0.1124937871E+12    0.3739031074E+15
    0.3630087109E-01    0.1312499999E-01    0.4051735779E-01   -0.2354170525E+14    0.9784007085E+11    0.3739119077E+15
    0.3630089369E-01    0.8749999993E-02    0.4051735604E-01   -0.2354138201E+14   -0.7208977033E+11    0.3739127159E+15
    0.3630089557E-01    0.4374999997E-02    0.4051735631E-01   -0.2354111827E+14    0.3821143531E+11    0.3739127526E+15
    0.3630089575E-01     0.000000000        0.4051735645E-01   -0.2354103487E+14     0.000000000        0.3739127434E+15
     0.000000000        0.3627029639E-01    0.4503719901E-01     0.000000000       -0.1340636232E+14    0.4114852389E+15
    0.4374999995E-02    0.3627029627E-01    0.4503719884E-01   -0.1878272268E+12   -0.1340642447E+14    0.4114852560E+15
    0.8749999990E-02    0.3627029480E-01    0.4503719851E-01    0.3543156627E+12   -0.1340666969E+14    0.4114852463E+15
    0.1312499999E-01    0.3627027583E-01    0.4503720019E-01   -0.4805276737E+12   -0.1340755382E+14    0.4114844929E+15
    0.1749999997E-01    0.3627004711E-01    0.4503722664E-01    0.5521475824E+12   -0.1341114976E+14    0.4114759505E+15
    0.2187499929E-01    0.3626761895E-01    0.4503748174E-01   -0.5609913194E+12   -0.1340471378E+14    0.4113994820E+15
    0.2624994148E-01    0.3624522149E-01    0.4503950899E-01    0.5077863377E+12   -0.1313853962E+14    0.4108298961E+15
    0.3062124409E-01    0.3606585198E-01    0.4505235716E-01   -0.2548864180E+12   -0.1000584925E+14    0.4074317868E+15
    0.3481284155E-01    0.3481286319E-01    0.4508633844E-01    0.4802950759E+13    0.4382344741E+13    0.3980652472E+15
    0.3606574551E-01    0.3062124073E-01    0.4505231231E-01   -0.1010746661E+14    0.5301475164E+12    0.4074573200E+15
    0.3624519679E-01    0.2624994138E-01    0.4503949823E-01   -0.1311310358E+14   -0.5043739322E+12    0.4108335017E+15
    0.3626761540E-01    0.2187499929E-01    0.4503748007E-01   -0.1340726201E+14    0.5610383212E+12    0.4114005897E+15
    0.3627004672E-01    0.1749999998E-01    0.4503722645E-01   -0.1341073207E+14   -0.5521553272E+12    0.4114760123E+15
    0.3627027580E-01    0.1312499999E-01    0.4503720018E-01   -0.1340757428E+14    0.4805530509E+12    0.4114845056E+15
    0.3627029480E-01    0.8749999991E-02    0.4503719851E-01   -0.1340666605E+14   -0.3543230142E+12    0.4114852463E+15
    0.3627029627E-01    0.4374999995E-02    0.4503719884E-01   -0.1340642359E+14    0.1878375883E+12    0.4114852566E+15
    0.3627029640E-01     0.000000000        0.4503719901E-01   -0.1340636204E+14     0.000000000        0.4114852391E+15
     0.000000000        0.3623644595E-01    0.4956113420E-01     0.000000000       -0.8293179619E+13    0.4483399424E+15
    0.4374999995E-02    0.3623644587E-01    0.4956113400E-01     3544246850.       -0.8293221196E+13    0.4483399681E+15
    0.8749999989E-02    0.3623644471E-01    0.4956113361E-01    -6683082452.       -0.8293422230E+13    0.4483399862E+15
    0.1312499998E-01    0.3623642894E-01    0.4956113521E-01     9059315122.       -0.8294528509E+13    0.4483393100E+15
    0.1749999997E-01    0.3623623227E-01    0.4956116182E-01   -0.1039715541E+11   -0.8301405753E+13    0.4483311510E+15
    0.2187499943E-01    0.3623407954E-01    0.4956141922E-01    0.1054001433E+11   -0.8330224592E+13    0.4482579943E+15
    0.2624995103E-01    0.3621360307E-01    0.4956346087E-01    -9113509829.       -0.8301322759E+13    0.4477109661E+15
    0.3062166066E-01    0.3604444797E-01    0.4957636094E-01    0.7921448372E+11   -0.6702818679E+13    0.4444570231E+15
    0.3482238230E-01    0.3482240421E-01    0.4961059117E-01    0.2951055878E+13    0.2957248874E+13    0.4353474278E+15
    0.3604433809E-01    0.3062165737E-01    0.4957631311E-01   -0.6693074949E+13    0.6472725284E+11    0.4444791016E+15
    0.3621357842E-01    0.2624995093E-01    0.4956344939E-01   -0.8299622917E+13     9881406718.        0.4477163530E+15
    0.3623407610E-01    0.2187499943E-01    0.4956141744E-01   -0.8329849890E+13   -0.1055998661E+11    0.4482588306E+15
    0.3623623191E-01    0.1749999997E-01    0.4956116162E-01   -0.8301374734E+13    0.1039917924E+11    0.4483312522E+15
    0.3623642891E-01    0.1312499998E-01    0.4956113520E-01   -0.8294523356E+13    -9057196788.        0.4483393191E+15
    0.3623644471E-01    0.8749999989E-02    0.4956113361E-01   -0.8293421088E+13     6684388267.        0.4483399862E+15
    0.3623644587E-01    0.4374999995E-02    0.4956113400E-01   -0.8293220524E+13    -3544126861.        0.4483399687E+15
    0.3623644595E-01     0.000000000        0.4956113420E-01   -0.8293179363E+13     0.000000000        0.4483399426E+15
     0.000000000        0.3620110553E-01    0.5408954203E-01     0.000000000       -0.5965729316E+13    0.4844219528E+15
    0.4374999994E-02    0.3620110547E-01    0.5408954182E-01    -32853595.54       -0.5965755753E+13    0.4844219871E+15
    0.8749999988E-02    0.3620110457E-01    0.5408954135E-01     59060534.68       -0.5965914649E+13    0.4844220338E+15
    0.1312499998E-01    0.3620109155E-01    0.5408954287E-01    -81151122.23       -0.5967035522E+13    0.4844214388E+15
    0.1749999997E-01    0.3620092375E-01    0.5408956954E-01     90371152.93       -0.5975257462E+13    0.4844137383E+15
    0.2187499955E-01    0.3619902784E-01    0.5408982847E-01    -111624054.5       -0.6019900080E+13    0.4843441708E+15
    0.2624995944E-01    0.3618040817E-01    0.5409187923E-01    -118751350.5       -0.6120297155E+13    0.4838237110E+15
    0.3062205453E-01    0.3602152926E-01    0.5410480232E-01    0.3968596353E+11   -0.5272810621E+13    0.4807264897E+15
    0.3483214448E-01    0.3483216615E-01    0.5413919621E-01    0.2231571977E+13    0.2230717513E+13    0.4719122355E+15
    0.3602141834E-01    0.3062205140E-01    0.5410475174E-01   -0.5268661926E+13    0.3986303437E+11    0.4807490917E+15
    0.3618038417E-01    0.2624995936E-01    0.5409186709E-01   -0.6119163393E+13    -282703123.1        0.4838291726E+15
    0.3619902460E-01    0.2187499955E-01    0.5408982659E-01   -0.6019743709E+13     74630451.74        0.4843450290E+15
    0.3620092342E-01    0.1749999997E-01    0.5408956933E-01   -0.5975242453E+13    -93405527.87        0.4844138404E+15
    0.3620109153E-01    0.1312499998E-01    0.5408954286E-01   -0.5967033780E+13     78098007.02        0.4844214478E+15
    0.3620110457E-01    0.8749999988E-02    0.5408954136E-01   -0.5965913790E+13    -59664970.47        0.4844220335E+15
    0.3620110547E-01    0.4374999994E-02    0.5408954182E-01   -0.5965755414E+13     30419197.91        0.4844219878E+15
    0.3620110553E-01     0.000000000        0.5408954203E-01   -0.5965729110E+13     0.000000000        0.4844219529E+15
     0.000000000        0.3616510190E-01    0.5862278934E-01     0.000000000       -0.5053607740E+13    0.5196737652E+15
    0.4374999994E-02    0.3616510185E-01    0.5862278910E-01    -469390.5576       -0.5053624439E+13    0.5196738083E+15
    0.8749999988E-02    0.3616510115E-01    0.5862278857E-01    -939050.2365       -0.5053749407E+13    0.5196738836E+15
    0.1312499998E-01    0.3616509046E-01    0.5862278998E-01    -2479442.632       -0.5054797646E+13    0.5196733730E+15
    0.1749999997E-01    0.3616494809E-01    0.5862281663E-01    -4967983.674       -0.5063224796E+13    0.5196661628E+15
    0.2187499964E-01    0.3616328642E-01    0.5862307624E-01    -18079673.64       -0.5114031284E+13    0.5196004571E+15
    0.2624996665E-01    0.3614642186E-01    0.5862513046E-01    -416316341.1       -0.5277157938E+13    0.5191084118E+15
    0.3062241679E-01    0.3599763377E-01    0.5863804631E-01    0.2438976059E+11   -0.4802436558E+13    0.5161779497E+15
    0.3484185533E-01    0.3484187649E-01    0.5867252029E-01    0.1940648101E+13    0.1940252350E+13    0.5076899298E+15
    0.3599752306E-01    0.3062241385E-01    0.5863799323E-01   -0.4800134182E+13    0.2437989870E+11    0.5162008619E+15
    0.3614639882E-01    0.2624996658E-01    0.5862511772E-01   -0.5276557865E+13    -421487465.7        0.5191139477E+15
    0.3616328342E-01    0.2187499964E-01    0.5862307427E-01   -0.5113967173E+13    -19202626.40        0.5196013266E+15
    0.3616494779E-01    0.1749999997E-01    0.5862281640E-01   -0.5063221800E+13    -3902723.494        0.5196662659E+15
    0.3616509044E-01    0.1312499998E-01    0.5862278997E-01   -0.5054797537E+13    -1769145.101        0.5196733818E+15
